,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
3,az,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,28.1830138,0.6153551,5345.188,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,20.3326898,0.2845612,20004.3168,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,40.8424997,0.6584499,5572.8415,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,26.4523337,0.6950653,4027.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,18.6217009,2.1111764,340.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,21.8458632,1.259074,1077.0073,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,23.9070884,0.3487259,14959.0003,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,27.2064645,0.5695177,6105.9111,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,13.9575972,1.1900458,848.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,51.5331884,0.7553028,4378.1358,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,49.3344818,1.1054671,2045.3679,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,39.9462174,0.4460175,12059.024,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,48.4015982,0.6066093,6786.9992,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,52.4728188,0.8545606,3415.0004,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,41.3862331,0.7482386,4332.867,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,34.432742,0.7613349,3894.9976,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,22.1114866,0.607667,4664.0165,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,20.7213419,0.6517792,3866.9908,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,24.2849285,1.0059633,1817.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,41.0313849,0.4487895,12013.0071,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,44.8411671,0.6930017,5150.1922,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,46.7474518,0.6938712,5170.5959,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,37.7701521,0.9584915,2558.4149,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,53.4976365,1.2960893,1480.9479,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,26.5401977,0.5007886,7774.0099,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,56.0701021,1.6672149,886.1523,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,51.8483781,1.0465346,2279.4966,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,24.1723744,1.0231288,1751.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,23.8509884,0.5710798,5568.9981,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,36.9082895,1.0028125,2315.5636,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,34.2774065,1.0565401,2018.1373,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,21.9445591,0.3793312,11904.0011,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,41.6853908,0.4498178,12014.0103,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,46.9700675,0.7548803,4371.0529,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,23.8849863,0.6788466,3945.0458,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,31.3256541,0.4252703,11895.0057,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,27.3560221,1.3174273,1144.9835,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,28.035957,0.6385581,4948.0046,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,60.347059,1.4962875,1068.8122,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,40.8706946,0.6391296,5916.1194,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,34.7463681,0.3511182,18391.0837,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,44.1535194,0.9069752,2997.5766,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,24.5667085,0.52242,6790.0111,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,20.276765,1.3955728,830.0009,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,25.5794494,0.5370586,6599.9517,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,44.6757251,0.6537023,5783.9877,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,40.9051878,1.0111318,2364.3523,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-11-23,2020-12-09,16,55.7787811,1.8016201,759.9295,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,44.2735949,1.6183686,942.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,36.3697312,0.8024265,3594.1261,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,40.2474824,0.9250581,2810.3274,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,29.2654372,0.6232372,5329.4196,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,20.5189682,0.2862009,19910.2614,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,41.0795521,0.6539504,5659.8127,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,25.9593959,0.6899206,4038.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,18.2471264,2.0734044,347.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,22.8449179,1.2786885,1078.0146,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,24.0631919,0.349375,14970.0002,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,27.5942648,0.5701218,6146.9047,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,13.7910798,1.1819809,851.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,50.8905549,0.7580374,4349.3159,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,49.2624928,1.1040955,2050.3698,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,39.3649977,0.4451753,12044.0232,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,48.5623715,0.6069369,6780.9989,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,51.6298856,0.8527875,3433.9712,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,41.463202,0.7545619,4262.8692,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,34.4139595,0.758207,3926.1828,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,22.2912649,0.6145886,4586.0165,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,20.6875138,0.6500431,3882.9834,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,24.2102397,0.9999696,1835.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,40.8877901,0.4475807,12065.0236,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,44.2612917,0.6906204,5172.5205,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,46.2906889,0.6900349,5221.5695,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,37.6135983,0.9561114,2566.9524,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,53.6593462,1.2842503,1507.6766,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,26.3741253,0.4959386,7895.0101,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,56.0545165,1.6871919,865.3582,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,51.0869416,1.0508764,2262.7233,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,24.5748299,1.0253621,1763.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,24.2844205,0.5772001,5518.9983,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,37.4006125,1.0071005,2308.3579,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,34.6284797,1.0538732,2038.1929,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,22.1289339,0.3813371,11850.0011,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,41.9377429,0.4489685,12080.0102,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,47.6225055,0.7589827,4330.0531,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,24.0891259,0.6826459,3924.0457,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,31.9323048,0.4315874,11669.0051,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,27.4051652,1.3257115,1131.9835,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,27.9643962,0.6347331,5000.0041,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,61.1056608,1.4723919,1096.2787,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,41.2151908,0.6385975,5941.1154,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,34.3147359,0.3497121,18430.0805,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,44.4643545,0.909751,2983.5869,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,24.6757203,0.5234843,6782.6196,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,20.1106911,1.406629,812.0009,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,25.8150994,0.5401882,6562.9507,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,43.868005,0.6540634,5755.9714,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,40.9923168,1.0125647,2359.204,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-11-24,2020-12-09,15,56.3222007,1.8209328,741.9122,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,43.9377682,1.6265947,931.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,35.6609966,0.7951196,3629.1327,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,40.0755901,0.9233228,2816.9333,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,29.337058,0.6258062,5293.3257,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,20.9852191,0.2876824,20035.2797,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,41.1021263,0.6493196,5741.7849,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,26.2549702,0.6937406,4023.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,18.2471264,2.0734044,347.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,23.7896371,1.2873284,1094.0146,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,24.408425,0.3512006,14958.9997,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,27.4302655,0.5693931,6139.8979,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,15.1108518,1.2241473,856.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,50.7038288,0.7618609,4306.283,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,48.984111,1.0965283,2078.361,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,39.0559649,0.445776,11978.0232,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,48.4347224,0.6087786,6738.9994,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,52.0452208,0.8603213,3372.0294,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,41.7934579,0.7508823,4314.5582,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,35.2228695,0.7622061,3927.3679,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,22.5498905,0.6188709,4560.0155,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,20.5770045,0.6474236,3898.9836,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,23.3910222,0.9847216,1848.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,40.6273075,0.4488115,11975.0336,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,43.849924,0.6951372,5095.3988,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,46.0813923,0.6886794,5238.7794,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,37.1154263,0.9510846,2580.241,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,53.9523723,1.2925648,1487.0076,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,26.1916784,0.4905329,8034.0097,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,55.7874313,1.7023921,851.0654,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,50.3786224,1.0505929,2264.8853,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,25.2477974,1.0197305,1815.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,24.2672152,0.5749295,5559.9982,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,37.4435694,1.0086106,2302.5133,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,34.2019631,1.0518114,2034.1747,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,22.0503968,0.3806109,11865.001,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,42.3471868,0.4515279,11975.009,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,47.0901091,0.7587294,4328.0541,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,24.1504981,0.679098,3972.0427,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,32.4696962,0.4326675,11713.0055,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,27.0044216,1.3184454,1133.9845,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,28.2012643,0.6365578,4997.0043,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,59.9061548,1.4755554,1103.159,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,41.0415801,0.6396844,5913.4158,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,34.4162526,0.3491258,18518.0807,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,43.7465562,0.9032158,3016.5461,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,24.5171622,0.5247157,6721.5627,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,20.5985888,1.3863341,851.0006,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,25.7330455,0.543114,6478.9528,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,43.4443365,0.652387,5772.9625,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,40.5160315,1.0090102,2367.2043,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-11-25,2020-12-09,14,57.746457,1.8146866,740.9437,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,43.877551,1.6272266,930.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,35.9267283,0.7963171,3630.1322,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,40.1225686,0.9289906,2783.7437,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,29.7660681,0.6307777,5254.3115,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,21.6041756,0.2911194,19984.2768,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,41.033664,0.6551755,5636.7544,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,25.8454106,0.6981584,3932.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,16.5229885,1.9937147,347.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,24.7264472,1.3025544,1097.0146,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,24.7103617,0.3540112,14844.9996,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,27.5120497,0.5704306,6128.9086,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,15.4069767,1.2317694,859.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,49.347042,0.7623046,4301.3902,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,49.0612573,1.0957319,2081.5088,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,38.5161204,0.4454784,11933.0231,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,48.2730197,0.6124053,6657.999,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,52.0439377,0.8630064,3351.0861,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,41.948416,0.756872,4250.9379,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,35.9222988,0.7711865,3870.3675,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,22.2234353,0.618455,4519.0145,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,21.0954459,0.6550681,3878.9834,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,23.8415948,0.9893606,1855.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,40.7008378,0.4511105,11860.0347,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,44.0234188,0.7002572,5025.4506,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,45.4044313,0.6899915,5206.7668,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,37.6021922,0.9614213,2538.3703,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,51.9811936,1.2995503,1477.9897,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,26.3667943,0.4895186,8102.0078,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,54.1794518,1.7029019,856.0825,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,50.5045169,1.0698707,2183.9022,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,25.6430868,1.0111286,1865.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,24.1958915,0.5773737,5501.9979,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,37.6222624,1.0190745,2259.7617,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,33.7344366,1.0548419,2009.0309,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,22.2596333,0.3840739,11731.001,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,42.3720906,0.4533078,11883.0091,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,46.7764638,0.7626825,4279.9974,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,24.3551061,0.6821528,3959.1901,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,32.9585977,0.4330031,11785.0054,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,26.6159209,1.3247286,1112.9855,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,28.8899995,0.643963,4954.0039,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,58.9283247,1.4908062,1088.9906,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,41.0248068,0.6424322,5862.2086,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,34.3266699,0.3505512,18345.0004,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,43.7586466,0.9142589,2944.2947,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,24.3077167,0.5233539,6717.4558,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,20.9507012,1.3950294,851.0006,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,25.8283161,0.5459222,6427.9526,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,42.3532272,0.6551676,5687.9627,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,40.2227932,1.0131915,2342.2045,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-11-26,2020-12-09,13,58.2399455,1.8216076,732.9466,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,44.3030973,1.6530603,903.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,36.402188,0.797163,3643.1359,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,40.1308459,0.9371233,2735.8227,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,30.1477621,0.6319683,5272.8432,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,21.8317296,0.2929131,19890.2921,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,40.7667861,0.6555103,5619.694,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,25.0513611,0.694473,3893.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,16.4756447,1.9885575,348.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,24.8871617,1.2977183,1110.0146,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,24.805488,0.356807,14650.9992,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,27.2896596,0.5692237,6123.9038,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,15.5052265,1.2342546,860.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,48.8349871,0.7667355,4250.2361,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,47.9577456,1.0965203,2075.7809,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,37.9458352,0.4466343,11804.0452,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,47.6910293,0.6156409,6582.0005,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,50.6540449,0.8709662,3295.0582,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,42.370947,0.7664499,4156.6366,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,35.058771,0.7702681,3837.3673,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,22.011675,0.6205411,4458.0155,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,21.1519301,0.6586024,3844.9833,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,23.7642586,0.9922761,1840.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-11-27,2020-12-09,12,40.5614726,0.4538222,11706.0461,state,fb-survey
